,speed,gust,visibility,ceiling,cover,precipitation,obscuration,thunderstorms,snow,clouds,reason,fuel,holding_flights
294,1.03,0.0,3000.0,1067.0,6.0,True,True,False,False,False,,3.1407368831725764,1.0
295,3.09,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,286.3060114680704,1.0
296,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,131.23841520073367,1.0
297,1.54,0.0,9999.0,335.0,6.0,False,False,False,False,False,,353.6246354753965,2.0
298,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,76.61687469803248,1.0
299,8.75,15.43,9999.0,2286.0,6.0,False,False,False,False,False,,145.3864514870195,1.0
300,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,176.4214963259841,1.0
301,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,1.1913054029097332,1.0
302,1.54,0.0,1800.0,1067.0,6.0,True,True,False,False,False,,107.16854011641264,1.0
303,4.63,0.0,9999.0,1829.0,6.0,False,False,False,False,False,,34.44089561157419,2.0
304,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,218.3473332982344,1.0
305,7.2,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,691.7291344941046,4.0
306,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,328.84100500758854,2.0
307,2.06,0.0,600.0,61.0,10.0,True,True,False,False,False,,82.48485525774097,1.0
308,3.6,0.0,9999.0,488.0,6.0,True,False,False,False,False,,,
309,2.06,0.0,600.0,61.0,10.0,True,True,False,False,False,,66.87355938599096,1.0
310,0.51,0.0,600.0,61.0,8.0,True,True,False,False,False,,163.17491478581127,1.0
311,1.03,0.0,500.0,61.0,8.0,True,True,False,False,False,,299.9295942670565,3.0
312,6.69,0.0,9999.0,853.0,6.0,False,False,True,False,True,,134.4016208841893,1.0
313,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,663.9356338542331,1.0
314,7.2,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,538.3734146157195,1.0
315,7.2,0.0,3000.0,853.0,6.0,True,False,True,False,True,,301.11091691200977,1.0
316,5.66,0.0,9999.0,427.0,6.0,True,False,False,False,False,,286.7933005192916,1.0
317,10.8,0.0,9999.0,975.0,6.0,False,False,False,False,False,Weather,237.98979758734305,1.0
318,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,596.9184275382413,3.0
319,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1013.0250522278844,1.0
320,1.03,0.0,7000.0,1829.0,6.0,True,False,False,False,False,,168.95267452748317,1.0
321,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2498.254387643298,10.0
322,0.51,0.0,2500.0,457.0,6.0,True,True,False,False,False,,29.518705289747363,1.0
323,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,110.2657237263822,1.0
324,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1576.8357716885685,3.0
325,1.54,0.0,2500.0,457.0,6.0,True,True,False,False,False,,404.7218536312552,2.0
326,1.54,0.0,650.0,305.0,10.0,True,False,False,True,False,,1374.9438274214208,2.0
327,0.0,0.0,4000.0,213.0,10.0,True,False,False,True,False,,4.074822217130491,1.0
328,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2416.5459192684657,10.0
329,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
330,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,538.0230288131631,5.0
331,11.83,18.01,7000.0,671.0,6.0,True,False,False,False,False,Weather,2.1400393461319323,1.0
332,1.54,0.0,9000.0,457.0,6.0,False,False,False,False,False,,59.892181867443455,1.0
333,13.38,0.0,9999.0,732.0,6.0,True,False,False,False,False,Weather,755.4025917372039,7.0
334,4.12,0.0,9999.0,1128.0,6.0,False,False,False,False,False,,249.10335544198395,1.0
335,1.03,0.0,9999.0,457.0,6.0,False,False,False,False,False,,47.294794287233216,1.0
336,13.38,19.03,7000.0,732.0,6.0,True,False,False,False,False,Weather,3237.492692570328,10.0
337,12.86,18.01,7000.0,671.0,6.0,True,False,False,False,True,Weather,4220.5479252312125,12.0
338,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,379.44984909050606,2.0
339,11.32,0.0,9000.0,1219.0,6.0,True,False,False,False,True,Weather,1411.392504296213,7.0
340,4.12,0.0,9999.0,1280.0,6.0,False,False,False,False,False,,226.9069707832616,1.0
341,11.83,0.0,7000.0,1067.0,6.0,True,False,False,False,True,Weather,176.01218662664252,2.0
342,1.54,0.0,9999.0,762.0,6.0,False,False,False,False,False,,103.4179113626228,1.0
343,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
344,1.54,0.0,600.0,61.0,6.0,False,True,False,False,False,,104.9745146743954,1.0
345,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
346,1.03,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,24.52711713765024,1.0
347,2.06,0.0,9999.0,457.0,6.0,False,False,False,False,False,,81.02598206386092,1.0
348,5.14,0.0,2000.0,91.0,8.0,True,True,False,False,False,,106.86008372431952,1.0
349,1.54,0.0,600.0,61.0,10.0,False,True,False,False,False,Weather,348.5749329484254,3.0
350,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,80.89026276559244,1.0
351,2.06,0.0,400.0,61.0,10.0,False,True,False,False,False,Weather,349.9249684343419,5.0
352,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,535.5356389396234,2.0
353,1.54,0.0,600.0,61.0,10.0,False,True,False,False,False,Weather,809.8439270707368,4.0
354,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,624.502140170742,2.0
355,2.06,0.0,5000.0,244.0,6.0,False,True,False,False,False,,260.8761722742119,1.0
356,1.03,0.0,4000.0,213.0,6.0,False,True,False,False,False,,155.40401469512884,1.0
357,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
358,3.09,0.0,9999.0,1219.0,8.0,False,False,False,False,False,,474.9110759749302,2.0
359,10.29,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,1979.575290002138,11.0
360,6.69,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,358.0931251494261,1.0
361,11.83,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1948.120114642781,11.0
362,3.09,0.0,1200.0,61.0,6.0,False,True,False,False,False,,106.9641565177552,1.0
363,2.06,0.0,1200.0,61.0,6.0,False,True,False,False,False,,167.82865549647468,2.0
364,2.06,0.0,3000.0,3048.0,6.0,False,True,False,False,False,,452.310931072332,3.0
365,11.32,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,141.21849232084887,1.0
366,0.51,0.0,4000.0,3048.0,6.0,False,True,False,False,False,,106.95598209425198,1.0
367,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,137.6575013083317,1.0
368,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.3176016217655,1.0
369,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2560.034176882129,1.0
370,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2749.3632889565697,6.0
371,0.0,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,250.88452048693787,1.0
372,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1024.8023710563718,4.0
373,1.54,0.0,9999.0,1372.0,6.0,False,False,False,False,False,,153.72955160469465,1.0
374,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,660.3834694204378,1.0
375,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,150.9197214202122,1.0
376,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,665.525527236908,1.0
377,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,5922.081308030744,6.0
378,7.72,0.0,9999.0,305.0,6.0,True,False,False,True,False,,107.1845954476305,1.0
379,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2121.969639263635,9.0
380,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,704.5371193194591,3.0
381,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,704.5371193194591,3.0
382,2.57,0.0,6000.0,3048.0,0.0,False,False,False,False,False,,387.7760947762648,1.0
383,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1839.6091228611583,7.0
384,3.09,0.0,6000.0,3048.0,0.0,False,False,False,False,False,,196.4667371626483,1.0
385,7.2,0.0,9999.0,1219.0,6.0,False,False,False,False,False,,,
386,0.0,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,764.4117935704016,5.0
387,7.2,12.86,9999.0,671.0,6.0,False,False,False,False,False,,280.0587325663382,2.0
388,0.0,0.0,5000.0,549.0,6.0,True,False,False,True,False,,215.3612549524372,2.0
389,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,130.2722327763053,1.0
390,1.54,0.0,6000.0,610.0,6.0,True,False,False,True,False,,1.442774174909061,1.0
391,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,48.70036074208764,1.0
392,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,134.31568838610033,1.0
393,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,138.90163417933223,1.0
394,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,267.67135646434207,1.0
395,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,249.46504183843464,1.0
396,3.6,8.75,9999.0,1189.0,6.0,False,False,False,False,False,,240.1859102030697,1.0
397,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,912.5685522355884,3.0
398,1.03,0.0,9999.0,610.0,6.0,False,False,False,False,False,,107.133673860265,1.0
399,8.23,0.0,9999.0,1402.0,6.0,False,False,False,False,False,,101.84862928481076,1.0
400,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
401,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,233.6868600824965,1.0
402,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
403,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,198.91029929505385,2.0
404,5.14,0.0,9999.0,3048.0,2.0,True,False,False,False,False,,775.4789634815874,2.0
405,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,208.57657207136864,1.0
406,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
407,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,90.78305157009784,1.0
408,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
409,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,195.29123803594945,1.0
410,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
411,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,78.78399307939601,1.0
412,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,148.4155156284873,1.0
413,7.72,0.0,9999.0,518.0,8.0,True,False,False,False,False,,,
414,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.28105462427956,1.0
415,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.02349847744132,1.0
416,8.23,0.0,4800.0,305.0,8.0,True,False,False,False,False,,196.9866254827828,1.0
417,8.23,0.0,3700.0,183.0,8.0,True,False,False,False,False,,1314.3875552008017,3.0
418,1.03,0.0,9000.0,3048.0,0.0,False,True,False,False,False,,,
419,4.63,0.0,9999.0,122.0,6.0,False,False,False,False,False,,133.39254552341305,1.0
420,4.63,0.0,9999.0,122.0,6.0,False,False,False,False,False,,18.19486720958581,1.0
421,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,59.4112808518677,1.0
422,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
423,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,137.7386923153056,2.0
424,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,21.121461281593145,1.0
425,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
426,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5665.278140853407,9.0
427,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3219.748861752722,7.0
428,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,934.9938809290184,1.0
429,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4003.365117902606,11.0
430,5.66,0.0,9999.0,3048.0,4.0,True,False,False,False,True,,131.10727982677045,1.0
431,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3368.1862454501425,12.0
432,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4749.317137088803,16.0
433,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,114.70795239983076,1.0
434,6.69,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3979.053274717851,13.0
435,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4211.243914369701,16.0
436,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,590.7886132871795,2.0
437,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,232.266449147018,1.0
438,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
439,7.72,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,911.6922337292254,6.0
440,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
441,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
442,1.54,0.0,9999.0,1524.0,6.0,False,False,False,False,False,,81.26294180144717,1.0
443,8.23,0.0,9999.0,914.0,6.0,True,False,False,False,True,,1610.0237887594658,5.0
444,7.2,0.0,9999.0,3048.0,4.0,True,False,False,True,True,,226.5923874672476,2.0
445,4.12,0.0,9999.0,2134.0,6.0,False,False,False,False,False,,,
446,4.63,0.0,9999.0,1585.0,6.0,False,False,False,False,False,,,
447,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,260.5777228615408,1.0
448,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
449,9.26,0.0,9999.0,701.0,6.0,True,False,False,True,False,,,
450,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
451,2.06,0.0,9999.0,1524.0,6.0,False,False,False,False,False,,80.32216307736817,1.0
452,4.63,0.0,9999.0,1463.0,6.0,False,False,False,False,False,,,
453,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
454,7.72,0.0,9999.0,610.0,6.0,False,False,False,False,False,,,
455,3.09,0.0,1800.0,488.0,6.0,True,False,False,True,False,,,
456,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,511.4051465492653,4.0
457,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
458,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,327.66623044011175,3.0
459,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,159.4926543548728,2.0
460,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2092.6097050297526,9.0
461,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,8.900432324341251,1.0
462,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
463,4.12,0.0,2700.0,396.0,6.0,True,False,False,True,False,,337.52185564323247,3.0
464,7.2,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,186.7722363055304,1.0
465,6.69,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,267.1611793415275,1.0
466,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,105.48772941462948,1.0
467,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,191.2251820762017,1.0
468,3.09,0.0,9999.0,3048.0,2.0,True,False,False,False,True,,66.59683853415318,1.0
469,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,39.415496965401225,1.0
470,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,255.40012343491296,2.0
471,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,139.78120656018456,1.0
472,3.6,0.0,2700.0,488.0,8.0,True,False,False,True,False,,99.71142483199466,1.0
473,3.09,0.0,9999.0,914.0,6.0,False,False,False,False,False,,253.6467381133953,2.0
474,4.12,0.0,3700.0,640.0,6.0,True,False,False,True,False,,11.074646507420043,1.0
475,4.12,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,419.8604618249674,2.0
476,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,136.69067316550235,1.0
477,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,12.3960499861966,1.0
478,0.0,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.79376228409161,1.0
479,4.12,0.0,9999.0,3048.0,2.0,True,False,False,False,True,,100.86314767187103,1.0
480,3.09,0.0,9999.0,2438.0,6.0,False,False,False,False,False,,91.95046836087808,1.0
481,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,264.73890935421105,2.0
482,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,610.1624318562021,3.0
483,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,134.8332698570829,2.0
484,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1189.5947542853785,6.0
485,1.03,0.0,9999.0,1067.0,6.0,False,False,False,False,False,,,
486,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.14326596693464,1.0
487,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.14869984561528,1.0
488,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,119.32169399156732,1.0
489,4.12,0.0,9999.0,1494.0,8.0,True,False,False,False,False,,1933.7423958398003,7.0
490,4.63,0.0,9999.0,274.0,8.0,False,False,False,False,False,,70.61046844305784,2.0
491,5.14,0.0,9999.0,274.0,8.0,True,False,False,False,False,,907.2176479224828,6.0
492,5.14,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,2994.582236168338,11.0
493,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,750.0419560197115,1.0
494,5.14,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,45.6370819121619,1.0
495,3.6,0.0,9999.0,823.0,6.0,False,False,False,False,False,Weather,57.42413215464118,1.0
496,6.17,0.0,9999.0,274.0,8.0,False,False,False,False,False,,1098.0311202146574,8.0
497,6.17,0.0,9999.0,244.0,8.0,False,False,False,False,False,,2401.019733350294,9.0
498,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,130.9594781471346,1.0
499,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,291.0083051840699,1.0
500,3.6,0.0,9999.0,671.0,6.0,False,False,False,False,False,,322.6834557758851,2.0
501,5.14,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,655.270098140706,2.0
502,5.14,0.0,9999.0,701.0,6.0,False,False,False,False,False,,61.79216947273455,1.0
503,5.66,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,4142.117671047575,15.0
504,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,82.88484099712127,1.0
505,5.66,0.0,8000.0,152.0,8.0,True,False,False,False,False,,1386.9140722652187,5.0
506,5.66,0.0,9999.0,457.0,6.0,True,False,False,False,False,,2203.546732231576,9.0
507,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,499.6549804455466,3.0
508,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1488.8485816802645,7.0
509,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
510,3.6,0.0,7000.0,610.0,6.0,True,False,True,False,True,,,
511,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,53.92701607199027,1.0
512,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,44.66167918872069,1.0
513,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,101.75379296620297,1.0
514,7.2,0.0,9999.0,305.0,6.0,True,False,False,False,False,,156.99519704856252,1.0
515,1.54,0.0,9999.0,1372.0,6.0,False,False,False,False,False,,637.1165047248484,3.0
516,5.66,0.0,9999.0,183.0,8.0,True,False,False,False,True,,101.54157726183654,1.0
517,4.63,0.0,5000.0,183.0,8.0,True,False,False,False,False,,167.5862650058949,1.0
518,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.2278129878384,2.0
519,9.26,0.0,8000.0,183.0,8.0,True,False,False,False,True,,106.51433025078178,1.0
520,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,158.5187040447065,2.0
521,3.6,0.0,3500.0,610.0,6.0,True,False,False,True,False,,,
522,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1106.1260819032675,7.0
523,6.69,0.0,9999.0,213.0,6.0,True,False,False,False,False,,133.49656303930925,1.0
524,1.54,0.0,9999.0,1372.0,6.0,False,False,False,False,False,,422.2300154992511,4.0
525,2.06,0.0,9999.0,1372.0,6.0,False,False,False,False,False,,340.6457311645858,2.0
526,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,551.9187535762312,4.0
527,6.69,0.0,2200.0,183.0,8.0,True,False,False,False,False,,810.4548648476359,2.0
528,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,276.7251503704548,1.0
529,5.66,0.0,9999.0,671.0,6.0,True,False,False,False,True,,340.0889805129981,1.0
530,5.66,0.0,9999.0,1158.0,6.0,False,False,False,False,True,,716.555201955178,3.0
531,5.14,0.0,9999.0,975.0,6.0,False,False,False,False,False,,391.5655502378649,1.0
532,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,,
533,3.09,0.0,9999.0,1067.0,6.0,True,False,False,False,True,,591.9365752416152,3.0
534,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,109.57641216602836,1.0
535,1.03,0.0,5000.0,3048.0,0.0,False,True,False,False,False,,380.2602665670304,1.0
536,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,221.0728241935631,2.0
537,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,93.98580576670116,1.0
538,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,389.0394553238804,5.0
539,8.23,0.0,8000.0,244.0,8.0,True,False,False,False,False,,164.32784230710442,1.0
540,1.03,0.0,6000.0,3048.0,0.0,False,False,False,False,False,,107.14381769974132,1.0
541,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
542,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2129.323813949125,8.0
543,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
544,6.69,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,114.07028340574632,1.0
545,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,309.04059024273033,3.0
546,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,257.288908494276,3.0
547,5.14,0.0,6000.0,122.0,6.0,True,False,False,False,False,,414.7985509176023,1.0
